year,horizon,seed,feature_set,train_window,train_rows,valid_rows,refit_rows,test_rows,best_epoch,best_valid_ic,test_ic,test_spread,refit_final_loss,clip_lo,clip_hi,run
2022,20,9999,all,expanding,104090,11100,116240,12300,25,0.0879948051990686,0.0808452135621571,0.0188402677957591,0.6759125841291327,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed9999_20260829_155714
2023,20,9999,all,expanding,116240,11250,128540,11950,25,0.0965867142089957,0.0416675800359083,0.0072945711462259,0.6772481486910865,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed9999_20260829_155714
2024,20,9999,all,expanding,128540,10900,140490,12100,20,0.0914851589730824,-0.0397014088187393,-0.0132037091670918,0.6805666192718174,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed9999_20260829_155714
2025,20,9999,all,expanding,140490,11050,152590,12150,40,0.0176078256959838,0.0645775347175907,0.0145481218784386,0.6592203879356384,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed9999_20260829_155714
2026,20,9999,all,expanding,152590,11100,164740,6850,10,0.1349919427230351,0.0657470333563185,0.0616624822199168,0.6868791006229542,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed9999_20260829_155714
2018,20,31415,all,expanding,55678,10878,67585,12226,5,0.038184173899988,0.056118355047934,0.0188881874165623,0.6893342895941301,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed31415_20260829_155915
2019,20,31415,all,expanding,67585,11176,79790,12050,1,0.1036030978463478,0.0081358089448783,-0.0003025853543807,0.808224998987638,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed31415_20260829_155915
2020,20,31415,all,expanding,79790,11000,91840,12250,40,0.0365051595419317,0.0779437979273341,0.0137179826374809,0.6493241866429647,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed31415_20260829_155915
2021,20,31415,all,expanding,91840,11200,104090,12150,15,0.1159338020922654,0.0475574460888376,0.0328232721405332,0.6846117272096521,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed31415_20260829_155915
2022,20,31415,all,expanding,104090,11100,116240,12300,25,0.0994450196462939,0.061670702495916,0.014412584041037,0.6742668528305856,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed31415_20260829_155915
