horizon,phase,calendar_anchor,model_source,feature_set,train_window,entry_k,exit_k,execution_delay,slippage_bps,periods,start,end,total_return,cagr,gross_total_return,market_total_return,market_cagr,ew_net_total_return,ew_net_cagr,active_sharpe,strategy_sharpe,rebalance_max_drawdown,mean_turnover,cost_sum,positive_alpha_years,years,worst_year,worst_year_alpha,alpha_cagr
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,5,30,103,2018-01-16,2026-07-15,13.153732460129591,0.3661901900367197,26.76258099157228,5.551789948473182,0.2477386345007584,5.468384542068434,0.2458577685241108,0.560347321887075,1.3738241299882754,-0.2518134780500261,0.5512328125300487,0.6713072093335511,6,9,2024,-0.39457411629334116,0.11845155553596132
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,5,50,103,2018-01-16,2026-07-15,10.256697861161916,0.3298421298375753,26.76258099157228,5.551789948473182,0.2477386345007584,5.379464382128428,0.24382882590738397,0.41595100986893946,1.2663354586396431,-0.2672835825930415,0.5512328125300487,0.8984151280959313,6,9,2024,-0.4243388562228507,0.08210349533681693
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,5,100,103,2018-01-16,2026-07-15,5.334289487947202,0.2427884685860615,26.76258099157228,5.551789948473182,0.2477386345007584,5.162324668731139,0.23876735110576686,0.051867377714601766,0.9957873099775512,-0.3047145276512154,0.5512328125300487,1.466184925001882,5,9,2024,-0.4956302675583475,-0.00495016591469688
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,1,0,103,2018-01-11,2026-07-10,17.506003512503067,0.41000863932439735,24.72626164662426,5.661594851718907,0.2501828794667278,5.561909789508382,0.24796540682616453,0.7067403621300684,1.5562882149933241,-0.19032550586920305,0.5482393731471676,0.328841634289826,7,9,2024,-0.3836330447488301,0.15982575985766956
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,1,10,103,2018-01-11,2026-07-10,15.52203778983899,0.3913066700280057,24.72626164662426,5.661594851718907,0.2501828794667278,5.51666870144521,0.24694920885214056,0.6345141462287421,1.5004824853931245,-0.19248532339779856,0.5482393731471676,0.4417789451581426,7,9,2024,-0.40003273536380624,0.14112379056127788
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,1,20,103,2018-01-11,2026-07-10,13.74875559811713,0.37283072273726425,24.72626164662426,5.661594851718907,0.2501828794667278,5.471730559226299,0.2459336350414456,0.5621068911511639,1.4445773653420477,-0.19464144827740149,0.5482393731471676,0.5547162560264589,7,9,2024,-0.4162144735290638,0.12264784327053646
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,1,30,103,2018-01-11,2026-07-10,12.16399749810532,0.3545783291030764,24.72626164662426,5.661594851718907,0.2501828794667278,5.427093384576651,0.24491868491316926,0.489526175154735,1.3885765209810121,-0.19679388355032557,0.5482393731471676,0.6676535668947756,7,9,2024,-0.43218088402459576,0.10439544963634861
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,1,50,103,2018-01-11,2026-07-10,9.482718764057484,0.3187344497778033,24.72626164662426,5.661594851718907,0.2501828794667278,5.338714087971509,0.24289065377990604,0.34387521111410546,1.276302484719643,-0.2010876974453949,0.5482393731471676,0.8935281886314087,6,9,2024,-0.4634780796222071,0.0685515703110755
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,1,100,103,2018-01-11,2026-07-10,4.917520379901394,0.23286874686301418,24.72626164662426,5.661594851718907,0.2501828794667278,5.1228967120022455,0.23783145671269557,-0.022737357001470938,0.9942047938181927,-0.22294930596061002,0.5482393731471676,1.4582147429729917,6,9,2024,-0.5381311775947607,-0.017314132603713617
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,2,0,103,2018-01-12,2026-07-13,20.032845909561036,0.4310882012337598,28.245206650967866,5.745214740819338,0.2518392178680975,5.745715917248239,0.25185016241247715,0.7436731033526801,1.5493898046809897,-0.1897457730766482,0.5485926703043636,0.32905451349189446,8,9,2024,-0.3941196222718051,0.1792489833656623
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,2,10,103,2018-01-12,2026-07-13,17.776613865808933,0.4121066450133266,28.245206650967866,5.745214740819338,0.2518392178680975,5.6988412387005125,0.2508234087622421,0.6766120144711764,1.4963857590142926,-0.19301269877205718,0.5485926703043636,0.44206460357459326,8,9,2024,-0.41017042073516463,0.16026742714522912
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,2,20,103,2018-01-12,2026-07-13,15.760125639279476,0.3933544899345809,28.245206650967866,5.745214740819338,0.2518392178680975,5.652283024254109,0.24979729255190386,0.6093906178896432,1.4432907524696759,-0.19626988383258404,0.5485926703043636,0.5550746936572923,8,9,2024,-0.4260079522636986,0.1415152720664834
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,2,30,103,2018-01-12,2026-07-13,13.958149568622554,0.3748292307796275,28.245206650967866,5.745214740819338,0.2518392178680975,5.606039189878654,0.2487718132898009,0.542014904362181,1.3901078956610669,-0.199517347283373,0.5485926703043636,0.668084783739991,8,9,2024,-0.44163478466874495,0.12299001291153
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,2,50,103,2018-01-12,2026-07-13,10.90968518521445,0.33844950153143594,28.245206650967866,5.745214740819338,0.2518392178680975,5.514486392251341,0.2467227636433793,0.40682489743572653,1.2834912065819706,-0.20598318536548998,0.5485926703043636,0.8941049639053891,6,9,2024,-0.47226648494732815,0.08661028366333845
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,2,100,103,2018-01-12,2026-07-13,5.720570225886644,0.2513001510244637,28.245206650967866,5.745214740819338,0.2518392178680975,5.290962730358028,0.24161125169431497,0.06658388080425326,1.0156347771051195,-0.25602784449498517,0.5485926703043636,1.4591554143188836,4,9,2024,-0.5453329743959731,-0.0005390668436338064
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,3,0,103,2018-01-15,2026-07-14,17.828651332540854,0.412881202698143,25.178342237421575,5.571995537768222,0.24819110839146807,5.631971512616419,0.24952698910832294,0.740998531640999,1.4889393062386775,-0.21699215804362226,0.5484639680867717,0.32897696397068443,8,9,2024,-0.37810488147219945,0.16469009430667492
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,3,10,103,2018-01-15,2026-07-14,15.809314406645733,0.3941335034410003,25.178342237421575,5.571995537768222,0.24819110839146807,5.585895710191984,0.24850166987340128,0.6689436494721821,1.4361175492437244,-0.21794408204819726,0.5484639680867717,0.44196054139655944,7,9,2024,-0.3946310727205129,0.14594239504953221
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,3,20,103,2018-01-15,2026-07-14,14.00450104283143,0.37561247944494025,25.178342237421575,5.571995537768222,0.24819110839146807,5.540130944562659,0.24747698813864938,0.5967503803368118,1.383236770165953,-0.21889600605277237,0.5484639680867717,0.5549441188224344,7,9,2024,-0.41093795742932526,0.12742137105347218
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,3,30,103,2018-01-15,2026-07-14,12.391638998269515,0.3573156540350404,25.178342237421575,5.571995537768222,0.24819110839146807,5.4946751674865615,0.24645294341151947,0.5244264434564232,1.3303001175077247,-0.21984793005734748,0.5484639680867717,0.6679276962483095,7,9,2024,-0.4270281727499816,0.10912454564357232
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,3,50,103,2018-01-15,2026-07-14,9.66299790085145,0.32138481311256384,25.178342237421575,5.571995537768222,0.24819110839146807,5.404682451912169,0.24440676300966468,0.37941783553130604,1.224271860491854,-0.2217517780664976,0.5484639680867717,0.8938948511000593,6,9,2024,-0.4585690018713151,0.07319370472109576
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,3,100,103,2018-01-15,2026-07-14,5.017876941166078,0.23531242751695913,25.178342237421575,5.571995537768222,0.24819110839146807,5.184967104940315,0.23930242514953903,0.015164226935640448,0.9584465164141511,-0.27461365744829713,0.5484639680867717,1.4588127382294345,4,9,2024,-0.5338085520942929,-0.012878680874508941
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,5,0,103,2018-01-17,2026-07-16,16.17569095929696,0.3976774842749098,22.885117836111476,5.554900269954187,0.247808365588154,5.649702500082899,0.24991988066985704,0.6765074980553129,1.4632108160041288,-0.2409721200013737,0.5488081807961094,0.3291843693386957,7,9,2024,-0.3970606172034352,0.1498691186867558
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,5,10,103,2018-01-17,2026-07-16,14.33253888227081,0.3791199601182189,22.885117836111476,5.554900269954187,0.247808365588154,5.603684931024705,0.2488982790223222,0.6044421943732079,1.4095910726260275,-0.24189194554507487,0.5488081807961094,0.4422388545826942,7,9,2024,-0.4132686045463325,0.1313115945300649
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,5,20,103,2018-01-17,2026-07-16,12.685310739594735,0.360786964786477,22.885117836111476,5.554900269954187,0.247808365588154,5.557976707015669,0.24787730830168142,0.532260577180923,1.3559145439524865,-0.24327072968115682,0.5488081807961094,0.5552933398266926,7,9,2024,-0.4292620217211951,0.11297859919832298
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,5,30,103,2018-01-17,2026-07-16,11.213378865046193,0.3426760432193814,22.885117836111476,5.554900269954187,0.247808365588154,5.512575799907462,0.2468569680216255,0.45997031531006716,1.3021844606891824,-0.2446537163457162,0.5488081807961094,0.6683478250706912,7,9,2024,-0.4450434424826013,0.09486767763122739
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,5,50,103,2018-01-17,2026-07-16,8.723425300421631,0.30711072102072334,22.885117836111476,5.554900269954187,0.247808365588154,5.422687888740648,0.24481817683773288,0.31509485154482564,1.1945766249433034,-0.24741630563604888,0.5488081807961094,0.8944567955586885,6,9,2024,-0.4759804515952313,0.05930235543256934
20,6,0050.TW,v5_4_repaired,all,expanding,10,15,5,100,103,2018-01-17,2026-07-16,4.485638892728412,0.22191642439140713,22.885117836111476,5.554900269954187,0.247808365588154,5.203206669361701,0.23973219753487363,-0.048446850509680804,0.9248485357717628,-0.2571344598650195,0.5488081807961094,1.4597292217786815,4,9,2024,-0.5497879346783018,-0.02589194119674687
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,1,0,103,2018-01-12,2026-07-13,23.771584921546772,0.4589069219190267,33.669817567820175,5.745214740819338,0.2518392178680975,5.745715917248239,0.25185016241247715,0.7825168767720024,1.4697461523363584,-0.211450958368668,0.5594210063746029,0.3355791273910171,8,9,2024,-0.43069507089595627,0.20706770405092922
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,1,10,103,2018-01-12,2026-07-13,21.064711645651666,0.4391762323208126,33.669817567820175,5.745214740819338,0.2518392178680975,5.6988412387005125,0.2508234087622421,0.7216614411655365,1.4216520540837934,-0.213611371177293,0.5594210063746029,0.4508198547041852,8,9,2024,-0.44505021030418823,0.1873370144527151
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,1,20,103,2018-01-12,2026-07-13,18.65086671545813,0.41968891880376336,33.669817567820175,5.745214740819338,0.2518392178680975,5.652283024254109,0.24979729255190386,0.660692736852344,1.3734951922963636,-0.2157679640201764,0.5594210063746029,0.5660605820173535,8,9,2024,-0.45922910412213835,0.16784970093566587
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,1,30,103,2018-01-12,2026-07-13,16.498627989263923,0.40044226612982503,33.669817567820175,5.745214740819338,0.2518392178680975,5.606039189878654,0.2487718132898009,0.5996146741647738,1.325277579101863,-0.2179207401602311,0.5594210063746029,0.6813013093305218,8,9,2024,-0.47323371104730527,0.14860304826172754
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,1,50,103,2018-01-12,2026-07-13,12.869616309822497,0.3626602177399618,33.669817567820175,5.745214740819338,0.2518392178680975,5.514486392251341,0.2467227636433793,0.47714631990915113,1.2286682124365902,-0.234456115718638,0.5594210063746029,0.911782763956858,8,9,2024,-0.5007278016578172,0.11082099987186433
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,1,100,103,2018-01-12,2026-07-13,6.7380947595727925,0.2722317570847004,33.669817567820175,5.745214740819338,0.2518392178680975,5.290962730358028,0.24161125169431497,0.16934303134248602,0.9862249283543445,-0.3021193074783812,0.5594210063746029,1.487986400522699,5,9,2024,-0.5665464041688973,0.02039253921660289
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,2,0,103,2018-01-15,2026-07-14,22.61490413391312,0.4510688705535546,32.053689132793885,5.571995537768222,0.24819110839146807,5.631971512616419,0.24952698910832294,0.8011800722710823,1.4498308501198767,-0.22637012090088782,0.559557628026113,0.33566144876713444,8,9,2024,-0.463666030675733,0.20287776216208653
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,2,10,103,2018-01-15,2026-07-14,20.033823971588525,0.4314268004919388,32.053689132793885,5.571995537768222,0.24819110839146807,5.585895710191984,0.24850166987340128,0.7376220346240814,1.401796544274903,-0.23618018694347642,0.559557628026113,0.45093032014051376,8,9,2024,-0.47783689613032965,0.18323569210047075
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,2,20,103,2018-01-15,2026-07-14,17.732218661874654,0.4120272333173627,32.053689132793885,5.571995537768222,0.24819110839146807,5.540130944562659,0.24747698813864938,0.6739486402767689,1.3537054867952154,-0.2458791373709881,0.559557628026113,0.5661991915138929,8,9,2024,-0.4918335761433297,0.1638361249258946
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,2,30,103,2018-01-15,2026-07-14,15.680112681677116,0.3928674609874958,32.053689132793885,5.571995537768222,0.24819110839146807,5.4946751674865615,0.24645294341151947,0.6101645049864586,1.3055597450169216,-0.2554680820403016,0.559557628026113,0.6814680628872725,8,9,2024,-0.5056580088337288,0.14467635259602774
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,2,50,103,2018-01-15,2026-07-14,12.220083658242611,0.3552566038480325,32.053689132793885,5.571995537768222,0.24819110839146807,5.404682451912169,0.24440676300966468,0.48228270478269,1.209112536611065,-0.2743203455098544,0.559557628026113,0.912005805634031,8,9,2024,-0.5327977882759697,0.10706549545656441
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,2,100,103,2018-01-15,2026-07-14,6.374621286133896,0.265241461399105,32.053689132793885,5.571995537768222,0.24819110839146807,5.184967104940315,0.23930242514953903,0.16097186915045134,0.967184421886006,-0.3490167642738511,0.559557628026113,1.4883501625009274,4,9,2024,-0.5977648993932665,0.01705035300763691
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,3,0,103,2018-01-16,2026-07-15,19.46538050366916,0.42681657748993884,27.63396957119322,5.551789948473182,0.2477386345007584,5.604025289052909,0.2489058580811665,0.7093534594324226,1.4230446262470173,-0.23685511967625394,0.5589031791027979,0.33526711056839076,8,9,2024,-0.5050814026275818,0.17907794298918045
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,3,10,103,2018-01-16,2026-07-15,17.231022619825143,0.4075253683256279,27.63396957119322,5.551789948473182,0.2477386345007584,5.558507666282614,0.2478892041698706,0.6468071264167046,1.3734627758224598,-0.2465216737745869,0.5589031791027979,0.4504011654635673,8,9,2024,-0.5186680554063154,0.15978673382486952
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,3,20,103,2018-01-16,2026-07-15,15.238329536108584,0.38847206486263564,27.63396957119322,5.551789948473182,0.2477386345007584,5.513294746999851,0.24687317447784007,0.5841557196377876,1.323830887035585,-0.2560788453031193,0.5589031791027979,0.5655352203587435,8,9,2024,-0.5320878617469296,0.14073343036187724
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,3,30,103,2018-01-16,2026-07-15,13.461409662293374,0.369654013174743,27.63396957119322,5.551789948473182,0.2477386345007584,5.468384542068434,0.2458577685241108,0.5214035945079125,1.2741512272797508,-0.265527725875052,0.5589031791027979,0.6806692752539202,8,9,2024,-0.5453426765243367,0.12191537867398461
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,3,50,103,2018-01-16,2026-07-15,10.464772154472946,0.33271318174684605,27.63396957119322,5.551789948473182,0.2477386345007584,5.379464382128428,0.24382882590738397,0.3956148122471559,1.1746577161735599,-0.28410493340258114,0.5589031791027979,0.9109373850442724,7,9,2024,-0.5713646586542992,0.08497454724608766
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,3,100,103,2018-01-16,2026-07-15,5.3998984689810765,0.24429728019430863,27.63396957119322,5.551789948473182,0.2477386345007584,5.162324668731139,0.23876735110576686,0.07969261502154035,0.9252485473092297,-0.35941712721075203,0.5589031791027979,1.4866076595201545,6,9,2024,-0.6336585857778275,-0.003441354306449762
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,5,0,103,2018-01-18,2026-07-17,18.273828120030355,0.41677416984730375,25.964406241842326,5.338810466074718,0.24289287891125455,5.463098620011529,0.245737846643848,0.6808004740501709,1.2969661647187056,-0.19662552426518576,0.5587547101203042,0.3351776505829894,8,9,2024,-0.528230702724517,0.1738812909360492
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,5,10,103,2018-01-18,2026-07-17,16.17008611480995,0.39762377277565086,25.964406241842326,5.338810466074718,0.24289287891125455,5.418123157315243,0.2447139717405793,0.6203000022806403,1.2522748927596419,-0.1979247812896715,0.5587547101203042,0.450281120867772,8,9,2024,-0.5414429000981916,0.1547308938643963
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,5,20,103,2018-01-18,2026-07-17,14.293823716503512,0.3787094708907428,25.964406241842326,5.338810466074718,0.24289287891125455,5.373451786315713,0.2436907342403254,0.5597075560191741,1.2075047222089395,-0.20560810017645637,0.5587547101203042,0.5653845911525546,8,9,2024,-0.5544931416126386,0.13581659197948825
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,5,30,103,2018-01-18,2026-07-17,12.620675451641945,0.3600286314272936,25.964406241842326,5.338810466074718,0.24289287891125455,5.329082501451984,0.24266813365140782,0.4990273947941118,1.162657266440657,-0.22594855291018068,0.5587547101203042,0.6804880614373372,8,9,2024,-0.5673832242628469,0.11713575251603903
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,5,50,103,2018-01-18,2026-07-17,9.798912398443836,0.3233569399208307,25.964406241842326,5.338810466074718,0.24289287891125455,5.241242232493712,0.2406248412406069,0.37742114007749716,1.0727370333541886,-0.2651557562516388,0.5587547101203042,0.9106950020069028,6,9,2024,-0.5926900117814274,0.08046406100957615
20,7,0050.TW,v5_4_repaired,all,expanding,10,15,5,100,103,2018-01-18,2026-07-17,5.02912255179184,0.23558401343614133,25.964406241842326,5.338810466074718,0.24289287891125455,5.02679014845311,0.23552772173418712,0.07217507225210672,0.8466999459486867,-0.35509307709457316,0.5587547101203042,1.4862123534308158,4,9,2024,-0.653276589844297,-0.007308865475113224
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,1,0,103,2018-01-15,2026-07-14,20.3409486377186,0.4338721063104003,28.548463691024004,5.571995537768222,0.24819110839146807,5.631971512616419,0.24952698910832294,0.7550481804303357,1.4412624546870736,-0.20423688258752581,0.5415851472810037,0.32483213049416887,7,9,2024,-0.4138787438142413,0.18568099791893222
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,1,10,103,2018-01-15,2026-07-14,18.079247819367513,0.4150824749474282,28.548463691024004,5.571995537768222,0.24819110839146807,5.585895710191984,0.24850166987340128,0.6918325680234811,1.3939162126628533,-0.20599907849158694,0.5415851472810037,0.4363986708340556,7,9,2024,-0.42796481286439825,0.16689136655596015
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,1,20,103,2018-01-15,2026-07-14,16.0549297157194,0.3965167852802187,28.548463691024004,5.571995537768222,0.24819110839146807,5.540130944562659,0.24747698813864938,0.6284745501848241,1.3464653706453074,-0.20775933784765876,0.5415851472810037,0.5479652111739425,7,9,2024,-0.4418883884587481,0.14832567688875065
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,1,30,103,2018-01-15,2026-07-14,14.243321923722169,0.3781726302691413,28.548463691024004,5.571995537768222,0.24819110839146807,5.4946751674865615,0.24645294341151947,0.5649804594942814,1.298912518244568,-0.2126004079075362,0.5415851472810037,0.659531751513829,7,9,2024,-0.4556511462879853,0.1299815218776732
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,1,50,103,2018-01-15,2026-07-14,11.171984386196476,0.34213941133691317,28.548463691024004,5.571995537768222,0.24819110839146807,5.404682451912169,0.24440676300966468,0.4376097796437826,1.2035112965297816,-0.23382929155685594,0.5415851472810037,0.8826648321936026,7,9,2024,-0.4827008351904305,0.0939483029454451
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,1,100,103,2018-01-15,2026-07-14,5.9186674919469064,0.255769125277189,28.548463691024004,5.571995537768222,0.24819110839146807,5.184967104940315,0.23930242514953903,0.11725945994300296,0.9634101983231174,-0.32071988239746685,0.5415851472810037,1.4404975338930366,6,9,2024,-0.5476251355805718,0.007578016885720906
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,2,0,103,2018-01-16,2026-07-15,19.283413316647902,0.4253168945643253,27.07059951739151,5.551789948473182,0.2477386345007584,5.604025289052909,0.2489058580811665,0.7094875803939944,1.457177439625522,-0.19315160702920564,0.5407834184357859,0.32434904877848275,7,9,2024,-0.4447618760923575,0.17757826006356692
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,2,10,103,2018-01-16,2026-07-15,17.136809329460792,0.40666695209046577,27.07059951739151,5.551789948473182,0.2477386345007584,5.558507666282614,0.2478892041698706,0.6477430779155503,1.408051425853607,-0.2020006629320268,0.5407834184357859,0.43575043297625454,7,9,2024,-0.45843299458145137,0.15892831758970738
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,2,20,103,2018-01-16,2026-07-15,15.21519085906779,0.3882389575494929,27.07059951739151,5.551789948473182,0.2477386345007584,5.513294746999851,0.24687317447784007,0.5858675202642456,1.3588342510302778,-0.2107639740166778,0.5407834184357859,0.5471518171740265,7,9,2024,-0.4719464932895907,0.1405003230487345
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,2,30,103,2018-01-16,2026-07-15,13.49520693698605,0.370030528840422,27.07059951739151,5.551789948473182,0.2477386345007584,5.468384542068434,0.2458577685241108,0.5238667113985143,1.3095288828477516,-0.21944226349914286,0.5407834184357859,0.6585532013717984,7,9,2024,-0.4853039968942374,0.12229189433966359
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,2,50,103,2018-01-16,2026-07-15,10.578493237442427,0.33426295443473997,27.07059951739151,5.551789948473182,0.2477386345007584,5.379464382128428,0.24382882590738397,0.3995128933600228,1.2106655761065845,-0.24515643090917527,0.5407834184357859,0.8813559697673422,7,9,2024,-0.5115574436249948,0.08652431993398157
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,2,100,103,2018-01-16,2026-07-15,5.586897024332853,0.24852401917381362,27.07059951739151,5.551789948473182,0.2477386345007584,5.162324668731139,0.23876735110576686,0.08685517900516494,0.9621768319675098,-0.330560234139364,0.5407834184357859,1.4383628907562018,6,9,2024,-0.5745720537601939,0.0007853846730552227
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,3,0,103,2018-01-17,2026-07-16,18.958184514577443,0.42260670372385145,26.63147632318615,5.554900269954187,0.247808365588154,5.649702500082899,0.24991988066985704,0.7005007944943518,1.403559477934361,-0.2336484913109952,0.5414400379254745,0.32474469485199453,6,9,2024,-0.4086371530648938,0.17479833813569745
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,3,10,103,2018-01-17,2026-07-16,16.843566725396386,0.40396968479683126,26.63147632318615,5.554900269954187,0.247808365588154,5.603684931024705,0.2488982790223222,0.6388467878502202,1.356431522627814,-0.2362753883497174,0.5414400379254745,0.4362813426646423,6,9,2024,-0.4227769395108032,0.15616131920867726
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,3,20,103,2018-01-17,2026-07-16,14.950837777045114,0.38555473102830096,26.63147632318615,5.554900269954187,0.247808365588154,5.557976707015669,0.24787730830168142,0.5770681827319222,1.3092113523932396,-0.2388962958268238,0.5414400379254745,0.54781799047729,6,9,2024,-0.43675370986336803,0.13774636544014696
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,3,30,103,2018-01-17,2026-07-16,13.256941468515704,0.367359456115502,26.63147632318615,5.554900269954187,0.247808365588154,5.512575799907462,0.2468569680216255,0.5151708979501043,1.2619015799015505,-0.24151122055244167,0.5414400379254745,0.6593546382899376,6,9,2024,-0.4505691441588149,0.11955109052734803
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,3,50,103,2018-01-17,2026-07-16,10.38504112957475,0.33161851191010716,26.63147632318615,5.554900269954187,0.247808365588154,5.422687888740648,0.24481817683773288,0.391044287882033,1.1670238129861983,-0.24672314898971315,0.5414400379254745,0.8824279339152331,6,9,2024,-0.47772264835183154,0.08381014632195316
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,3,100,103,2018-01-17,2026-07-16,5.472357621084546,0.24594784898991984,26.63147632318615,5.554900269954187,0.247808365588154,5.203206669361701,0.23973219753487363,0.07907705709571468,0.9284492660312136,-0.29318322458760293,0.5414400379254745,1.4401111729784717,6,9,2024,-0.542897715380722,-0.0018605165982341632
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,5,0,103,2018-01-19,2026-07-20,18.70073880550217,0.4201124172424393,26.27142416061243,5.111727165520392,0.23739540969225703,5.371920562529801,0.2434808275841227,0.773134410007326,1.304472247449295,-0.28618643714904823,0.541219721797884,0.32461194336931504,6,9,2024,-0.3909949336911154,0.18271700755018228
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,5,10,103,2018-01-19,2026-07-20,16.614200593969155,0.40152749812210264,26.27142416061243,5.111727165520392,0.23739540969225703,5.327802650414591,0.24246461978320055,0.709448330348417,1.2616265933296706,-0.28863310084620786,0.541219721797884,0.4361032060596791,6,9,2024,-0.405204181171279,0.1641320884298456
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,5,20,103,2018-01-19,2026-07-20,14.746519621320283,0.3831637683599969,26.27142416061243,5.111727165520392,0.23739540969225703,5.28398148312207,0.241449039771509,0.6456188596701111,1.2186785069475201,-0.2910741870127501,0.541219721797884,0.5475944687500433,6,9,2024,-0.41924949838662506,0.14576835866773985
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,5,30,103,2018-01-19,2026-07-20,13.074963649641576,0.36501885409209134,26.27142416061243,5.111727165520392,0.23739540969225703,5.240455113889341,0.24043408706490932,0.5816527087068316,1.1756298361555788,-0.29350970198803605,0.541219721797884,0.6590857314404074,6,9,2024,-0.43313257626748247,0.1276234443998343
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,5,50,103,2018-01-19,2026-07-20,10.240749191753238,0.3293760900908478,26.27142416061243,5.111727165520392,0.23739540969225703,5.154279044929041,0.23840606163013933,0.4533376167654089,1.0892382634875417,-0.29836404372227887,0.541219721797884,0.8820682568211354,6,9,2024,-0.4604187007978411,0.09198068039859075
20,8,0050.TW,v5_4_repaired,all,expanding,10,15,5,100,103,2018-01-19,2026-07-20,5.391796056912612,0.24393661079079898,26.27142416061243,5.111727165520392,0.23739540969225703,4.943863950306568,0.23334694198108918,0.1306427273900396,0.8716334236023056,-0.31040284596611323,0.541219721797884,1.4395245702729567,6,9,2024,-0.5259102518837935,0.006541201098541949
20,9,0050.TW,v5_4_repaired,all,expanding,10,15,1,0,103,2018-01-16,2026-07-15,19.464177999952618,0.42680670573334867,27.670191258229774,5.551789948473182,0.2477386345007584,5.604025289052909,0.2489058580811665,0.6729740842700931,1.4498193731167157,-0.23323612691123086,0.5610746433412841,0.33657552634529087,7,9,2024,-0.5568736766900548,0.17906807123259028
20,9,0050.TW,v5_4_repaired,all,expanding,10,15,1,10,103,2018-01-16,2026-07-15,17.22158557705647,0.4074395601349572,27.670191258229774,5.551789948473182,0.2477386345007584,5.558507666282614,0.2478892041698706,0.6128591494902739,1.3997723177568655,-0.24164937155509925,0.5610746433412841,0.45215690287359545,7,9,2024,-0.5702530210617867,0.1597009256341988
